OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Usage_multiple,PartHabitation(%),PartNonHabitation(%),z_GFAtotal
468,NonResidential,Large Office,Interurban Exchange II - SEDO,535 Terry Ave. North,98109.0,7,LAKE UNION,47.62402,-122.33755,2009,1.0,5.0,184482,66234,118248,"Office, Other, Parking",Office,118016.0,Parking,66234.0,Other,1595.0,,95.0,47.40000153,49.09999847,148.5,153.6000061,5671256.0,5869476.5,0.0,1656231.0,5651060.0,201.9499969,20195.0,False,Compliant,,40.47,0.22,Multi usage,0.0,100.0,0.4862884324083219
469,NonResidential,Laboratory,Rosen Building - SEDO,960 Republican St.,98109.0,7,LAKE UNION,47.62348,-122.33743,1928,1.0,3.0,55200,0,55200,"Data Center, Laboratory",Laboratory,54880.0,Data Center,320.0,,,,,210.0,218.6999969,504.5,509.0,11594121.0,12072969.0,0.0,2198235.0,7500378.0,40937.42188,4093742.0,False,Compliant,,269.71,4.89,Multi usage,0.0,100.0,-0.303358829282459
470,NonResidential,Laboratory,401 Terry (ID470),401 TERRY AVE N,98109.0,7,LAKE UNION,47.62254,-122.33753,2003,1.0,4.0,241159,111793,129366,Laboratory,Laboratory,176171.0,,,,,,,191.3999939,197.1999969,442.7999878,449.0,33713876.0,34746128.0,0.0,5975651.5,20388923.0,133249.5156,13324952.0,False,Compliant,,849.83,3.52,Mono usage,0.0,100.0,0.8324683944358926
471,NonResidential,Large Office,428 Westlake,428 Westlake Avenue N.,98109.0,7,LAKE UNION,47.62286,-122.33804,2004,1.0,6.0,139282,52582,86700,"Financial Office, Food Service, Office, Other, Parking",Office,79384.0,Parking,52582.0,Financial Office,3027.0,,96.0,37.29999924,37.29999924,117.3000031,117.3000031,3238216.0,3238216.0,0.0,949066.6875,3238216.0,0.0,0.0,False,Compliant,,22.57,0.16,Multi usage,0.0,100.0,0.21020934770648175
473,NonResidential,Large Office,City Place II - SEDO,500 Boren Ave. N.,98109.0,7,LAKE UNION,47.62383,-122.3356,2009,1.0,5.0,271071,98700,172371,"Medical Office, Office, Parking",Office,168132.0,Parking,96918.0,Medical Office,16862.0,,96.0,42.40000153,43.0,131.5,133.3000031,7851334.5,7960023.0,0.0,2255357.5,7695280.0,1560.540039,156054.0,False,Compliant,,61.93,0.23,Multi usage,0.0,100.0,1.015169225887252
474,NonResidential,Warehouse,08185-Lake Union,700 Fairview Ave N,98109.0,3,LAKE UNION,47.62572,-122.33389,1914,1.0,5.0,127800,0,127800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,127800.0,,,,,,56.0,21.70000076,22.0,64.40000153,64.69999695,2767491.0,2811924.5,0.0,746069.875,2545590.0,2219.0,221900.0,False,Compliant,,29.53,0.23,Mono usage,0.0,100.0,0.14007793065899218
475,NonResidential,Large Office,Arnold Building,1100 Fairview Ave No.,98109.0,3,LAKE UNION,47.62855,-122.33035,2002,1.0,5.0,560516,206597,353919,"Office, Parking",Office,372503.0,Parking,189133.0,,,,71.0,80.80000305,81.59999847,202.1999969,200.6000061,30083496.0,30401640.0,0.0,6132058.5,20922584.0,91609.10156,9160910.0,False,Compliant,,632.4,1.13,Multi usage,0.0,100.0,2.7830831787970776
476,NonResidential,Large Office,Yale,823 Yale Ave N.,98109.0,3,LAKE UNION,47.62621,-122.33128,2001,1.0,6.0,226592,95000,131592,"Office, Parking",Office,131592.0,Parking,83178.0,,,,49.0,90.90000153,89.80000305,281.6000061,278.0,11963428.0,11812678.0,0.0,3434879.5,11719809.0,2436.178711,243618.0,False,Compliant,,94.64,0.42,Multi usage,0.0,100.0,0.7434939690630672
480,NonResidential,Mixed Use Property,307 Westlake - SEDO,307 Westlake Ave. N.,98109.0,7,LAKE UNION,47.62121,-122.33885,2003,1.0,5.0,159700,50654,109046,"Office, Other, Parking, Retail Store",Other,72407.0,Parking,49314.0,Office,37406.0,,,270.3999939,275.1000061,650.5999756,655.5,31371618.0,31915486.0,0.0,5965944.5,20355803.0,110158.125,11015812.0,False,Compliant,,726.96,4.55,Multi usage,0.0,100.0,0.33492135548175106
481,NonResidential,Large Office,Westlake Terry - East SEDO,321 Terry Ave. N.,98109.0,7,LAKE UNION,47.62137,-122.33744,2006,1.0,4.0,209816,73673,136143,"Fitness Center/Health Club/Gym, Office, Parking, Restaurant",Office,113803.0,Parking,79091.0,Fitness Center/Health Club/Gym,15803.0,201620152014201320092008,97.0,51.0,51.0,135.1999969,135.1999969,6917478.5,6917478.5,0.0,1554456.625,5303806.0,16136.71973,1613672.0,False,Compliant,,122.68,0.58,Multi usage,0.0,100.0,0.6410270946170922
482,NonResidential,Large Office,Westlake Terry - West SEDO,320 Westlake Ave. N.,98109.0,7,LAKE UNION,47.62131,-122.33814,2006,1.0,6.0,303103,109905,193198,"Bank Branch, Office, Parking",Office,178628.0,Parking,99368.0,Bank Branch,6015.0,201620152014201320112009,97.0,40.70000076,40.90000153,123.6999969,123.9000015,7519466.5,7554767.0,0.0,2094799.75,7147457.0,3720.090332,372009.0,False,Compliant,,69.59,0.23,Multi usage,0.0,100.0,1.2108188993644498
484,NonResidential,Mixed Use Property,Fred Rogers Building,1020 John St.,98109.0,7,LAKE UNION,47.62002,-122.33687,1954,1.0,3.0,67380,0,67380,"Non-Refrigerated Warehouse, Office, Other, Other - Entertainment/Public Assembly, Parking",Non-Refrigerated Warehouse,29732.0,Office,17372.0,Other - Entertainment/Public Assembly,13639.0,,66.0,42.09999847,46.79999924,94.19999695,99.19999695,2755829.0,3066491.25,0.0,459033.0938,1566221.0,11896.08008,1189608.0,False,Compliant,,74.1,1.1,Multi usage,0.0,100.0,-0.22896406707740563
487,NonResidential,Laboratory,UW Medicine Research Phase I,850 Republican St.,98109.0,7,LAKE UNION,47.62405,-122.34036,1963,1.0,4.0,102235,0,102235,Laboratory,Laboratory,103135.0,,,,,,,236.5,241.5,559.5,559.7000122,24395228.0,24903228.0,0.0,4500367.5,15355254.0,90399.71875,9039972.0,False,Compliant,,587.16,5.74,Mono usage,0.0,100.0,-0.016071666695046373
488,NonResidential,Mixed Use Property,UW Medicine Research Phase II,850 Republican Street,98109.0,7,LAKE UNION,47.62405,-122.34036,2008,1.0,5.0,436497,153684,282813,"Laboratory, Office, Parking",Laboratory,175364.0,Parking,173235.0,Office,88901.0,,,171.1999969,180.1999969,417.0,427.6000061,45252356.0,47629656.0,0.0,8790355.0,29992691.0,152596.625,15259662.0,False,Compliant,,1019.53,2.34,Multi usage,0.0,100.0,2.025582028229876
489,NonResidential,Small- and Mid-Sized Office,200 West Thomas,200 West Thomas St,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62115,-122.3597,1974,1.0,5.0,88062,20826,67236,"Office, Parking",Office,64752.0,Parking,21396.0,,,,80.0,52.70000076,55.0,165.6000061,172.6000061,3415561.25,3558562.5,0.0,1001043.625,3415561.0,0.0,0.0,False,Compliant,,23.81,0.27,Multi usage,0.0,100.0,-0.10263956199325833
490,NonResidential,Small- and Mid-Sized Office,North Tower,100 West Harrison,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1972,1.0,5.0,87178,20416,66762,"Office, Parking",Office,66648.0,Parking,15167.0,,,,69.0,54.5,57.59999847,171.1000061,180.8000031,3632613.75,3838006.75,0.0,1064658.125,3632614.0,0.0,0.0,False,Compliant,,25.32,0.29,Multi usage,0.0,100.0,-0.10803898480025892
491,NonResidential,Small- and Mid-Sized Office,South Tower,100 West Harrison,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1970,1.0,5.0,87178,20416,66762,"Office, Parking",Office,66747.0,Parking,28285.0,,,,86.0,52.29999924,55.5,164.3000031,174.3000031,3493093.75,3705629.0,0.0,1023767.125,3493093.0,0.0,0.0,False,Compliant,,24.35,0.28,Multi usage,0.0,100.0,-0.10803898480025892
494,NonResidential,Medical Office,4225 Roosevelt 2ros4225,4225 Roosevelt Way NE,98105.0,4,NORTHEAST,47.65821,-122.31831,1988,1.0,4.0,196749,88405,108344,"Medical Office, Parking",Medical Office,108344.0,Parking,88405.0,,,,5.0,176.8999939,182.0,411.5,416.2999878,19165116.0,19718338.0,0.0,3430113.5,11703547.0,74615.66406,7461566.0,False,Compliant,,477.87,2.43,Multi usage,0.0,100.0,0.5612145857719828
495,NonResidential,Medical Office,4245 Roosevelt 2ros4245,4245 Roosevelt Way NE,98105.0,4,NORTHEAST,47.65884,-122.3183,1994,1.0,4.0,191276,95281,95995,Medical Office,Medical Office,95995.0,,,,,,21.0,87.69999695,87.69999695,266.3999939,266.3999939,8422861.0,8422861.0,0.0,2346217.25,8005293.0,4175.669922,417567.0,False,Compliant,,77.99,0.41,Mono usage,0.0,100.0,0.5277858063345233
497,NonResidential,Warehouse,08176-West Seattle,2964 Sw Avalon Way,98126.0,1,SOUTHWEST,47.56885,-122.37121,1997,1.0,4.0,98475,0,98475,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,98475.0,,,,,,83.0,11.10000038,12.0,27.89999962,28.89999962,1090496.625,1178591.625,0.0,225380.0,768997.0,3215.0,321500.0,False,Compliant,,22.44,0.23,Mono usage,0.0,100.0,-0.039037537457854314
498,NonResidential,Hospital,SCCA,825 Eastlake Ave E,98109.0,3,LAKE UNION,47.62667,-122.32965,2000,1.0,7.0,351530,150455,201075,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),215602.0,,,,,,23.0,198.1000061,200.3000031,467.6000061,465.1000061,42709624.0,43178016.0,0.0,7849323.5,26781892.0,159277.2813,15927728.0,False,Compliant,,1032.63,2.94,Mono usage,0.0,100.0,1.5066083204895828
500,NonResidential,Supermarket / Grocery Store,70100179-Lake City,13000 Lake City Way NE,98125.0,5,NORTH,47.7237,-122.29232,1995,1.0,2.0,308965,187878,121087,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,121087.0,Parking,0.0,Parking,0.0,,78.0,119.9000015,122.5999985,310.2000122,310.8999939,14512786.0,14843382.0,0.0,3130371.0,10680826.0,38319.58594,3831959.0,False,Compliant,,277.98,0.9,Multi usage,0.0,100.0,1.2466236691547636
503,NonResidential,Supermarket / Grocery Store,RESTAURANT DEPOT SEATTLE (ID503),3670 E MARGINAL WAY S,98134.0,2,GREATER DUWAMISH,47.56895,-122.33775,2008,1.0,1.0,63225,0,63225,Supermarket/Grocery Store,Supermarket/Grocery Store,63225.0,,,,,,100.0,103.1999969,103.1999969,323.8999939,323.8999939,6522551.5,6522551.5,0.0,1911650.25,6522551.0,0.0,0.0,False,Compliant,,45.47,0.72,Mono usage,0.0,100.0,-0.25434257585917874
504,NonResidential,Other,Westbridge,4209 W Marginal Way SW,98118.0,1,DELRIDGE,47.56548,-122.35378,1955,0.0,1.0,113780,0,113780,"Office, Other - Services",Other - Services,91532.0,Office,22248.0,,,,,31.39999962,35.29999924,60.0,64.09999847,3574542.25,4021869.0,0.0,431091.6875,1470885.0,21036.57031,2103657.0,False,Compliant,,121.98,1.07,Multi usage,0.0,100.0,0.054444550846607265
507,NonResidential,Warehouse,Skyline-East Marginal,4401 E Marginal Way S,98134.0,2,GREATER DUWAMISH,47.56419,-122.34262,1999,1.0,1.0,243044,0,243044,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,325424.0,,,,,,100.0,4.300000191,4.300000191,9.0,9.0,1396082.25,1396082.25,0.0,205444.5938,700977.0,6951.050293,695105.0,False,Compliant,,41.8,0.17,Mono usage,0.0,100.0,0.8439818695390556
508,NonResidential,Other,The Park View Building,601 N 34th St,98103.0,6,LAKE UNION,47.64942,-122.35024,2001,1.0,3.0,280252,156312,123940,"Office, Parking, Retail Store",Parking,156312.0,Office,116440.0,Retail Store,7500.0,,,93.0,93.0,291.8999939,291.8999939,11521702.0,11521702.0,0.0,3376817.5,11521701.0,0.0,0.0,False,Compliant,,80.32,0.29,Multi usage,0.0,100.0,1.0712462629812254
513,NonResidential,Other,Q13 FOX,1813 Westlake Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63549,-122.34103,1952,1.0,3.0,66462,12998,53464,"Other, Parking",Other,72000.0,Parking,15000.0,,,,,95.5,95.5,299.8999939,299.8999939,6876439.5,6876439.5,0.0,2015368.75,6876438.0,0.0,0.0,False,Compliant,,47.94,0.72,Multi usage,0.0,100.0,-0.23457115999236777
514,NonResidential,Retail Store,W000252-NORTH SEATTLE WA,12525 AURORA AVENUE NORTH,98133.0,5,NORTHWEST,47.72053,-122.34739,1997,1.0,1.0,131387,0,131387,Retail Store,Retail Store,107931.0,,,,,,72.0,81.30000305,82.90000153,234.5,234.0,8773058.0,8949319.0,0.0,2258064.0,7704514.0,10685.42188,1068542.0,False,Compliant,,110.46,0.84,Mono usage,0.0,100.0,0.1619871270489369
515,NonResidential,Warehouse,0643-Seattle - North 130th Street,1430 North 130th Street,98133.0,5,NORTHWEST,47.72377,-122.34095,1999,1.0,3.0,94400,0,94400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,67155.0,,,,,,38.0,11.69999981,11.89999962,33.5,33.70000076,784364.5,800622.875,0.0,199550.0,680865.0,1035.000122,103500.0,False,Compliant,,10.24,0.11,Mono usage,0.0,100.0,-0.0639274106914826
516,NonResidential,Other,Aurora Shopping Center,13201 Aurora Avenue North,98133.0,5,NORTHWEST,47.72546,-122.34659,1964,6.0,1.0,111900,0,111900,"Parking, Strip Mall",Strip Mall,124231.0,Parking,0.0,,,,,79.0,81.09999847,190.5,193.0,9814820.0,10079993.0,0.0,1872845.375,6390148.0,34246.69922,3424670.0,False,Compliant,,226.43,2.02,Multi usage,0.0,100.0,0.042961615465203294
517,NonResidential,Supermarket / Grocery Store,Sam's Club #18-6687,13550 Aurora Ave. N.,98133.0,5,NORTHWEST,47.72803,-122.34214,1984,0.0,1.0,144776,0,144776,Wholesale Club/Supercenter,Wholesale Club/Supercenter,144776.0,,,,,,56.0,92.69999695,95.5,246.1999969,249.1000061,13424079.0,13827966.0,0.0,3020895.5,10307295.0,31167.82617,3116783.0,False,Compliant,,237.39,1.64,Mono usage,0.0,100.0,0.24376639397532932
518,NonResidential,Retail Store,AURORA ACRES (ID518),13200 AURORA AVE N,98133.0,5,NORTHWEST,47.7249,-122.34332,1967,1.0,1.0,114000,0,114000,"Retail Store, Supermarket/Grocery Store",Retail Store,57805.0,Supermarket/Grocery Store,56312.0,,,,79.0,150.8999939,150.8999939,302.0,302.0,17225444.0,17225444.0,0.0,2296774.5,7836595.0,93888.48438,9388848.0,False,Compliant,,553.27,4.85,Multi usage,0.0,100.0,0.0557882986040056
519,NonResidential,Supermarket / Grocery Store,00410-Hwy 99 & 130th,13050 Aurora Avenue North,98133.0,5,NORTHWEST,47.7235,-122.34458,1997,1.0,1.0,50083,0,50083,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,50065.0,Parking,0.0,,,,78.0,173.0,177.8000031,454.2000122,459.2000122,8663691.0,8901074.0,0.0,1913361.75,6528390.0,21353.00195,2135300.0,False,Compliant,,158.92,3.17,Multi usage,0.0,100.0,-0.33461318053067396
520,NonResidential,Large Office,Burke Building,400 North 34th Street,98103.0,6,LAKE UNION,47.65086,-122.35412,1988,1.0,3.0,124071,28645,95426,Office,Office,96504.0,,,,,,73.0,51.70000076,51.70000076,162.3999939,162.3999939,4991360.5,4991360.5,0.0,1462254.125,4989211.0,21.48999977,2149.0,False,Compliant,,34.9,0.28,Mono usage,0.0,100.0,0.11730140617109039
521,NonResidential,Small- and Mid-Sized Office,The Evanston Building,501 N 34th Street,98103.0,6,LAKE UNION,47.64963,-122.35158,2000,1.0,4.0,90000,36528,53472,Office,Office,90000.0,,,,,,84.0,43.29999924,43.29999924,136.0,136.0,3897738.0,3897738.0,0.0,1142361.5,3897737.0,0.0,0.0,False,Compliant,,27.17,0.3,Mono usage,0.0,100.0,-0.09080236583944934
522,NonResidential,Small- and Mid-Sized Office,The Waterside Building,651 N 34th St,98103.0,6,LAKE UNION,47.64849,-122.35041,2001,1.0,3.0,96041,33709,62332,"Office, Parking",Office,62232.0,Parking,33709.0,,,,70.0,87.0,87.0,273.1000061,273.1000061,5413418.0,5413418.0,0.0,1586581.875,5413417.0,0.0,0.0,False,Compliant,,37.74,0.39,Multi usage,0.0,100.0,-0.05390427401016137
523,NonResidential,Large Office,Adobe Seattle,801 N 34th,98103.0,6,LAKE UNION,47.64822,-122.34848,1999,1.0,3.0,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,152579.0,Parking,93893.0,Data Center,7500.0,2016201520142013201220112010,96.0,68.69999695,68.69999695,211.3000031,211.3000031,11325513.0,11325513.0,0.0,3219974.5,10986553.0,3366.104004,336610.0,False,Compliant,,94.47,0.34,Multi usage,0.0,100.0,1.075552363749252
524,NonResidential,Large Office,Plaza 701 N 34th,701 N. 34th Street,98103.0,6,LAKE UNION,47.64882,-122.34905,1999,1.0,4.0,243334,103032,140302,"Office, Parking",Office,138995.0,Parking,24549.0,,,201720162012,89.0,62.20000076,62.20000076,187.3999939,187.3999939,8651835.0,8651835.0,0.0,2378856.0,8116657.0,5351.779785,535178.0,False,Compliant,,85.01,0.35,Multi usage,0.0,100.0,0.8457531734010808
525,NonResidential,Mixed Use Property,Seattle Art Museum,1300 1st Avenue,98101.0,7,DOWNTOWN,47.6074,-122.33777,1991,1.0,6.0,154660,0,154660,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",Other - Entertainment/Public Assembly,119815.0,Other - Recreation,63101.0,Social/Meeting Hall,26380.0,,,209.3000031,212.3999939,519.0,522.7000122,52960796.0,53734196.0,17548416.0,10239394.0,34936812.0,4755.599609,475560.0,False,Compliant,,1623.34,10.5,Multi usage,0.0,100.0,0.30413731594862553
526,NonResidential,Large Office,Seattle Design Center (Plaza Center),5601 6th Ave. S,98108.0,2,GREATER DUWAMISH,47.55146,-122.32832,1982,1.0,5.0,390295,121375,268920,"Office, Parking",Office,243018.0,Parking,108408.0,,,,95.0,31.60000038,31.60000038,99.30000305,99.30000305,7683885.0,7683885.0,0.0,2252017.5,7683884.0,0.0,0.0,False,Compliant,,53.57,0.14,Multi usage,0.0,100.0,1.7433827832875217
527,NonResidential,Warehouse,Northwest Corporate Park,5900 4th Ave S,98108.0,2,GREATER DUWAMISH,47.54983,-122.32858,1967,1.0,2.0,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,70000.0,Office,20000.0,,,,87.0,15.89999962,16.29999924,46.20000076,46.70000076,1429146.375,1468317.375,0.0,373072.1875,1272922.0,1562.23999,156224.0,False,Compliant,,17.17,0.19,Multi usage,0.0,100.0,-0.09080236583944934
528,NonResidential,Retail Store,Oregon Tile & Marble,5930 6th Ave. South,98108.0,2,GREATER DUWAMISH,47.55032,-122.32614,1966,1.0,1.0,50200,0,50200,Retail Store,Retail Store,50200.0,,,,,,,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,148728.2969,507461.0,5400.0,540000.0,False,Compliant,,32.22,0.64,Mono usage,0.0,100.0,-0.3338985510415121
529,NonResidential,Small- and Mid-Sized Office,Ballard Building,2208 NW Market Street,98107.0,6,BALLARD,47.66891,-122.38528,1925,1.0,6.0,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,53993.0,Retail Store,24744.0,Parking,4500.0,,,56.59999847,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,841456.8125,2871051.0,18871.4707,1887147.0,False,Compliant,,120.24,1.28,Multi usage,0.0,100.0,-0.0661690262685971
530,NonResidential,Warehouse,Magnum Building,5422 Shilshole Avenue NW,98107.0,6,BALLARD,47.66724,-122.38553,1941,1.0,2.0,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,63240.0,,,,,,100.0,3.599999905,4.300000191,6.599999905,7.400000095,227566.7031,272913.6875,0.0,25031.90039,85409.0,1421.580078,142158.0,False,Compliant,,8.15,0.13,Mono usage,0.0,100.0,-0.2542509566939016
532,NonResidential,Other,Ballard Blocks I,1416 NW 46th ST,98107.0,6,BALLARD,47.66233,-122.3748,2008,1.0,5.0,322869,182454,140415,"Parking, Retail Store",Parking,182454.0,Retail Store,130744.0,,,,,130.6999969,134.8000031,308.3999939,312.7000122,17085344.0,17628306.0,0.0,3138366.25,10708106.0,63772.37891,6377238.0,False,Compliant,,413.35,1.28,Multi usage,0.0,100.0,1.3315485274223386
533,NonResidential,Self-Storage Facility,08168-Queen Anne/Magnolia,3000 15th Ave West,98119.0,7,MAGNOLIA / QUEEN ANNE,47.64676,-122.37581,1988,1.0,4.0,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,130293.0,Parking,8800.0,,,,,3.599999905,3.599999905,11.19999981,11.19999981,465533.3125,465533.3125,0.0,136440.0,465533.0,0.0,0.0,False,Compliant,,3.25,0.02,Multi usage,0.0,100.0,0.15530503592805608
534,NonResidential,Warehouse,Nickerson Street Self  Storage,1300 W. Nickerson Street,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65567,-122.37478,1997,1.0,4.0,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106041.0,,,,,,94.0,10.60000038,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,216689.0,739343.0,3845.999756,384600.0,False,Compliant,,25.58,0.24,Mono usage,0.0,100.0,0.007175169507944858
536,NonResidential,Self-Storage Facility,Magnolia Bridge Self Storage,1900 15th Ave W.,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63634,-122.3754,1956,1.0,3.0,94470,0,94470,Self-Storage Facility,Self-Storage Facility,94470.0,,,,,,,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,126863.7031,432859.0,5679.380371,567938.0,False,Compliant,,33.18,0.35,Mono usage,0.0,100.0,-0.06349985458685585
538,NonResidential,Large Office,Fifth and Jackson,315 Fifth Avenue,98104.0,2,DOWNTOWN,47.59963,-122.32796,2002,1.0,10.0,181694,38186,143508,"Office, Other, Parking",Office,150840.0,Parking,26946.0,Other,2155.0,,88.0,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,2238565.5,7637985.0,0.0,0.0,False,Compliant,,53.25,0.29,Multi usage,0.0,100.0,0.46925948355547387
539,NonResidential,Retail Store,University Center,4501 Roosevelt Way NE,98105.0,4,NORTHEAST,47.66178,-122.31812,1987,1.0,2.0,69492,0,69492,Retail Store,Retail Store,69800.0,Other,0.0,,,,100.0,4.599999905,4.599999905,14.30000019,14.30000019,318962.8125,318962.8125,0.0,93482.60156,318963.0,0.0,0.0,False,Non-Compliant,Low outlier,2.22,0.03,Multi usage,0.0,100.0,-0.2160640886063816
540,NonResidential,Warehouse,NWCP-SEA Bldg K,6136 6th Ave S,98108.0,2,GREATER DUWAMISH,47.54769,-122.3251,1966,1.0,1.0,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,,,,,,33.0,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,117834.5,402051.0,0.0,0.0,False,Compliant,,2.8,0.12,Mono usage,0.0,100.0,-0.5013783851681594
543,NonResidential,Distribution Center,Seattle Distribution Center Bldg A,6701-6795 E. Marginal Way S.,98168.0,2,GREATER DUWAMISH,47.54187,-122.32714,1967,1.0,1.0,124472,0,124472,"Distribution Center, Parking",Distribution Center,124423.0,Parking,0.0,,,,62.0,43.90000153,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,335860.8125,1145957.0,43188.04688,4318805.0,False,Compliant,,237.36,1.91,Multi usage,0.0,100.0,0.11975069185616645
774,NonResidential,Large Office,Pacific Building,720 3RD AVE,98104.0,7,DOWNTOWN,47.60411,-122.33225,1970,1.0,22.0,227556,98556,129000,"Office, Parking",Office,227556.0,Parking,77887.79688,,,,95.0,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,2489278.75,8493419.0,0.0,0.0,False,Compliant,,59.21,0.26,Multi usage,0.0,100.0,0.7493820274182127
